% Date and time: 2019-03-14 14:29
% Measurement type: Single spectrum
% Initial holding time: 0 seconds
% Integration type: MED
% Integration time: 16
%    Bias [V]	  Freq1 [Hz]	    Cap1 [F]	Cond1 [S/Hz]	
       -7.35	     1000000	   3.964E-10	   1.706E-11	
       -7.40	     1000000	   3.954E-10	   1.691E-11	
       -7.45	     1000000	   3.945E-10	   1.675E-11	
       -7.50	     1000000	   3.936E-10	   1.681E-11	
       -7.55	     1000000	   3.928E-10	   1.698E-11	
       -7.60	     1000000	   3.919E-10	   1.687E-11	
       -7.65	     1000000	   3.910E-10	   1.689E-11	
       -7.70	     1000000	   3.901E-10	   1.698E-11	
       -7.75	     1000000	   3.892E-10	   1.696E-11	
       -7.80	     1000000	   3.883E-10	   1.684E-11	
       -7.85	     1000000	   3.875E-10	   1.680E-11	
       -7.90	     1000000	   3.866E-10	   1.667E-11	
       -7.95	     1000000	   3.858E-10	   1.672E-11	
       -8.00	     1000000	   3.851E-10	   1.686E-11	
       -8.05	     1000000	   3.842E-10	   1.678E-11	
       -8.10	     1000000	   3.833E-10	   1.683E-11	
       -8.15	     1000000	   3.824E-10	   1.683E-11	
       -8.20	     1000000	   3.816E-10	   1.663E-11	
       -8.25	     1000000	   3.808E-10	   1.660E-11	
       -8.30	     1000000	   3.801E-10	   1.660E-11	
       -8.35	     1000000	   3.794E-10	   1.673E-11	
       -8.40	     1000000	   3.786E-10	   1.679E-11	
       -8.45	     1000000	   3.779E-10	   1.675E-11	
       -8.50	     1000000	   3.771E-10	   1.686E-11	
       -8.55	     1000000	   3.762E-10	   1.679E-11	
       -8.60	     1000000	   3.754E-10	   1.675E-11	
       -8.65	     1000000	   3.747E-10	   1.678E-11	
       -8.70	     1000000	   3.739E-10	   1.683E-11	
       -8.75	     1000000	   3.733E-10	   1.698E-11	
       -8.80	     1000000	   3.726E-10	   1.707E-11	
       -8.85	     1000000	   3.719E-10	   1.704E-11	
       -8.90	     1000000	   3.713E-10	   1.718E-11	
       -8.95	     1000000	   3.706E-10	   1.733E-11	
       -9.00	     1000000	   3.701E-10	   1.769E-11	
       -9.05	     1000000	   3.695E-10	   1.792E-11	
       -9.10	     1000000	   3.690E-10	   1.824E-11	
       -9.15	     1000000	   3.682E-10	   1.814E-11	
       -9.20	     1000000	   3.676E-10	   1.830E-11	
       -9.25	     1000000	   3.670E-10	   1.829E-11	
       -9.30	     1000000	   3.663E-10	   1.839E-11	
       -9.35	     1000000	   3.656E-10	   1.866E-11	
       -9.40	     1000000	   3.649E-10	   1.849E-11	
       -9.45	     1000000	   3.642E-10	   1.847E-11	
       -9.50	     1000000	   3.635E-10	   1.862E-11	
       -9.55	     1000000	   3.629E-10	   1.883E-11	
       -9.60	     1000000	   3.622E-10	   1.883E-11	
       -9.65	     1000000	   3.616E-10	   1.871E-11	
       -9.70	     1000000	   3.611E-10	   1.924E-11	
       -9.75	     1000000	   3.605E-10	   1.919E-11	
       -9.80	     1000000	   3.600E-10	   1.955E-11	
       -9.85	     1000000	   3.594E-10	   1.962E-11	
       -9.90	     1000000	   3.588E-10	   1.952E-11	
       -9.95	     1000000	   3.580E-10	   1.936E-11	
      -10.00	     1000000	   3.573E-10	   1.942E-11	
